census_block_group,B23003e1,B23003m1,B23003e2,B23003m2,B23003e3,B23003m3,B23003e4,B23003m4,B23003e5,B23003m5,B23003e6,B23003m6,B23003e7,B23003m7,B23003e8,B23003m8,B23003e9,B23003m9,B23003e10,B23003m10,B23003e11,B23003m11,B23003e12,B23003m12,B23003e13,B23003m13,B23003e14,B23003m14,B23003e15,B23003m15,B23003e16,B23003m16,B23003e17,B23003m17,B23003e18,B23003m18,B23003e19,B23003m19,B23003e20,B23003m20,B23003e21,B23003m21,B23003e22,B23003m22,B23003e23,B23003m23,B23003e24,B23003m24,B23003e25,B23003m25,B23003e26,B23003m26,B23003e27,B23003m27,B23003e28,B23003m28,B23003e29,B23003m29,B23003e30,B23003m30,B23007e1,B23007m1,B23007e2,B23007m2,B23007e3,B23007m3,B23007e4,B23007m4,B23007e5,B23007m5,B23007e6,B23007m6,B23007e7,B23007m7,B23007e8,B23007m8,B23007e9,B23007m9,B23007e10,B23007m10,B23007e11,B23007m11,B23007e12,B23007m12,B23007e13,B23007m13,B23007e14,B23007m14,B23007e15,B23007m15,B23007e16,B23007m16,B23007e17,B23007m17,B23007e18,B23007m18,B23007e19,B23007m19,B23007e20,B23007m20,B23007e21,B23007m21,B23007e22,B23007m22,B23007e23,B23007m23,B23007e24,B23007m24,B23007e25,B23007m25,B23007e26,B23007m26,B23007e27,B23007m27,B23007e28,B23007m28,B23007e29,B23007m29,B23007e30,B23007m30,B23007e31,B23007m31,B23007e32,B23007m32,B23007e33,B23007m33,B23007e34,B23007m34,B23007e35,B23007m35,B23007e36,B23007m36,B23007e37,B23007m37,B23007e38,B23007m38,B23007e39,B23007m39,B23007e40,B23007m40,B23007e41,B23007m41,B23007e42,B23007m42,B23007e43,B23007m43,B23007e44,B23007m44,B23007e45,B23007m45,B23007e46,B23007m46,B23007e47,B23007m47,B23007e48,B23007m48,B23007e49,B23007m49,B23007e50,B23007m50,B23007e51,B23007m51,B23007e52,B23007m52,B23007e53,B23007m53,B23007e54,B23007m54,B23007e55,B23007m55,B23007e56,B23007m56,B23007e57,B23007m57,B23007e58,B23007m58,B23007e59,B23007m59,B23008e1,B23008m1,B23008e2,B23008m2,B23008e3,B23008m3,B23008e4,B23008m4,B23008e5,B23008m5,B23008e6,B23008m6,B23008e7,B23008m7,B23008e8,B23008m8,B23008e9,B23008m9,B23008e10,B23008m10,B23008e11,B23008m11,B23008e12,B23008m12,B23008e13,B23008m13,B23008e14,B23008m14,B23008e15,B23008m15,B23008e16,B23008m16,B23008e17,B23008m17,B23008e18,B23008m18,B23008e19,B23008m19,B23008e20,B23008m20,B23008e21,B23008m21,B23008e22,B23008m22,B23008e23,B23008m23,B23008e24,B23008m24,B23008e25,B23008m25,B23008e26,B23008m26,B23008e27,B23008m27,B23009e1,B23009m1,B23009e2,B23009m2,B23009e3,B23009m3,B23009e4,B23009m4,B23009e5,B23009m5,B23009e6,B23009m6,B23009e7,B23009m7,B23009e8,B23009m8,B23009e9,B23009m9,B23009e10,B23009m10,B23009e11,B23009m11,B23009e12,B23009m12,B23009e13,B23009m13,B23009e14,B23009m14,B23009e15,B23009m15,B23009e16,B23009m16,B23009e17,B23009m17,B23009e18,B23009m18,B23009e19,B23009m19,B23009e20,B23009m20,B23009e21,B23009m21,B23009e22,B23009m22,B23009e23,B23009m23,B23009e24,B23009m24,B23009e25,B23009m25,B23009e26,B23009m26,B23009e27,B23009m27,B23009e28,B23009m28,B23009e29,B23009m29,B23009e30,B23009m30,B23009e31,B23009m31,B23009e32,B23009m32,B23009e33,B23009m33,B23009e34,B23009m34,B23009e35,B23009m35,B23009e36,B23009m36,B23009e37,B23009m37,B23009e38,B23009m38,B23009e39,B23009m39,B23009e40,B23009m40,B23009e41,B23009m41,B23009e42,B23009m42,B23009e43,B23009m43,B23022e1,B23022m1,B23022e2,B23022m2,B23022e3,B23022m3,B23022e4,B23022m4,B23022e5,B23022m5,B23022e6,B23022m6,B23022e7,B23022m7,B23022e8,B23022m8,B23022e9,B23022m9,B23022e10,B23022m10,B23022e11,B23022m11,B23022e12,B23022m12,B23022e13,B23022m13,B23022e14,B23022m14,B23022e15,B23022m15,B23022e16,B23022m16,B23022e17,B23022m17,B23022e18,B23022m18,B23022e19,B23022m19,B23022e20,B23022m20,B23022e21,B23022m21,B23022e22,B23022m22,B23022e23,B23022m23,B23022e24,B23022m24,B23022e25,B23022m25,B23022e26,B23022m26,B23022e27,B23022m27,B23022e28,B23022m28,B23022e29,B23022m29,B23022e30,B23022m30,B23022e31,B23022m31,B23022e32,B23022m32,B23022e33,B23022m33,B23022e34,B23022m34,B23022e35,B23022m35,B23022e36,B23022m36,B23022e37,B23022m37,B23022e38,B23022m38,B23022e39,B23022m39,B23022e40,B23022m40,B23022e41,B23022m41,B23022e42,B23022m42,B23022e43,B23022m43,B23022e44,B23022m44,B23022e45,B23022m45,B23022e46,B23022m46,B23022e47,B23022m47,B23022e48,B23022m48,B23022e49,B23022m49,B23024e1,B23024m1,B23024e2,B23024m2,B23024e3,B23024m3,B23024e4,B23024m4,B23024e5,B23024m5,B23024e6,B23024m6,B23024e7,B23024m7,B23024e8,B23024m8,B23024e9,B23024m9,B23024e10,B23024m10,B23024e11,B23024m11,B23024e12,B23024m12,B23024e13,B23024m13,B23024e14,B23024m14,B23024e15,B23024m15,B23024e16,B23024m16,B23024e17,B23024m17,B23024e18,B23024m18,B23024e19,B23024m19,B23024e20,B23024m20,B23024e21,B23024m21,B23024e22,B23024m22,B23024e23,B23024m23,B23024e24,B23024m24,B23024e25,B23024m25,B23024e26,B23024m26,B23024e27,B23024m27,B23024e28,B23024m28,B23024e29,B23024m29,B23024e30,B23024m30,B23024e31,B23024m31,B23025e1,B23025m1,B23025e2,B23025m2,B23025e3,B23025m3,B23025e4,B23025m4,B23025e5,B23025m5,B23025e6,B23025m6,B23025e7,B23025m7,B23026e1,B23026m1,B23026e2,B23026m2,B23026e3,B23026m3,B23026e4,B23026m4,B23026e5,B23026m5,B23026e6,B23026m6,B23026e7,B23026m7,B23026e8,B23026m8,B23026e9,B23026m9,B23026e10,B23026m10,B23026e11,B23026m11,B23026e12,B23026m12,B23026e13,B23026m13,B23026e14,B23026m14,B23026e15,B23026m15,B23026e16,B23026m16,B23026e17,B23026m17,B23026e18,B23026m18,B23026e19,B23026m19,B23026e20,B23026m20,B23026e21,B23026m21,B23026e22,B23026m22,B23026e23,B23026m23,B23026e24,B23026m24,B23026e25,B23026m25,B23026e26,B23026m26,B23026e27,B23026m27,B23026e28,B23026m28,B23026e29,B23026m29,B23026e30,B23026m30,B23026e31,B23026m31,B23026e32,B23026m32,B23026e33,B23026m33,B23026e34,B23026m34,B23026e35,B23026m35,B23026e36,B23026m36,B23026e37,B23026m37,B23026e38,B23026m38,B23026e39,B23026m39,B23026e40,B23026m40,B23026e41,B23026m41,B23026e42,B23026m42,B23026e43,B23026m43,B23026e44,B23026m44,B23026e45,B23026m45,B23026e46,B23026m46,B23026e47,B23026m47,B23026e48,B23026m48,B23026e49,B23026m49,B23027e1,B23027m1,B23027e2,B23027m2,B23027e3,B23027m3,B23027e4,B23027m4,B23027e5,B23027m5,B23027e6,B23027m6,B23027e7,B23027m7,B23027e8,B23027m8,B23027e9,B23027m9,B23027e10,B23027m10,B23027e11,B23027m11,B23027e12,B23027m12,B23027e13,B23027m13,B23027e14,B23027m14,B23027e15,B23027m15,B23027e16,B23027m16,B23027e17,B23027m17,B23027e18,B23027m18,B23027e19,B23027m19,B23027e20,B23027m20,B23027e21,B23027m21,B23027e22,B23027m22,B23027e23,B23027m23,B23027e24,B23027m24,B23027e25,B23027m25,B23027e26,B23027m26,B23027e27,B23027m27,B23027e28,B23027m28,B23027e29,B23027m29,B23027e30,B23027m30,B23027e31,B23027m31,B23027e32,B23027m32,B23027e33,B23027m33,B23027e34,B23027m34,B23027e35,B23027m35,B23027e36,B23027m36
450399601001,333,91,113,56,60,48,41,41,0,12,41,41,41,41,0,12,19,25,9,14,9,14,0,12,9,14,9,14,0,12,0,12,44,25,18,17,0,12,18,17,18,17,0,12,26,20,220,69,169,60,0,12,169,60,163,60,6,9,51,43,251,53,86,34,27,22,27,22,18,19,8,12,8,12,0,12,10,13,9,12,0,12,0,12,0,12,9,12,0,12,0,12,0,12,0,12,0,12,59,35,7,9,7,9,7,9,0,12,0,12,52,34,24,20,24,20,0,12,28,28,165,43,102,40,84,37,84,37,72,33,72,33,0,12,12,14,0,12,0,12,0,12,0,12,0,12,18,16,0,12,0,12,0,12,18,16,63,29,22,19,9,11,2,4,7,11,13,15,41,26,23,20,23,20,0,12,18,17,214,96,87,56,0,12,0,12,0,12,0,12,0,12,87,56,15,22,15,22,0,12,72,50,52,46,20,21,127,65,59,50,10,14,49,46,0,12,0,12,68,56,16,22,16,22,0,12,52,51,42,48,10,16,251,53,86,34,27,22,0,12,19,18,8,12,8,12,0,12,0,12,0,12,0,12,59,35,7,9,0,12,0,12,7,9,0,12,52,34,19,25,28,23,0,12,5,8,165,43,102,40,18,16,12,14,39,33,39,33,0,12,33,27,33,27,0,12,63,29,22,19,8,13,7,8,7,11,0,12,41,26,13,15,22,19,6,8,0,12,758,171,373,108,226,79,218,76,194,68,16,19,0,12,7,11,1,2,0,12,8,9,4,7,0,12,0,12,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,147,70,385,104,244,81,226,74,170,63,18,20,5,9,7,11,6,11,20,23,8,12,8,12,0,12,0,12,0,12,0,12,0,12,10,13,7,12,0,12,0,12,0,12,3,5,0,12,141,69,668,156,178,85,18,19,9,13,0,12,9,13,9,13,0,12,9,13,160,75,64,40,0,12,64,40,47,31,17,26,96,58,490,143,84,49,48,35,0,12,48,35,35,29,13,19,36,35,406,118,378,118,0,12,378,118,346,111,32,25,28,33,921,173,528,147,528,147,459,130,69,41,0,12,393,109,163,59,61,35,10,10,5,8,5,8,0,12,0,12,0,12,0,12,0,12,5,7,0,12,0,12,0,12,5,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,51,31,102,48,13,12,7,9,7,9,0,12,0,12,0,12,0,12,0,12,6,8,6,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,89,46,921,173,90,42,11,13,0,12,11,13,79,39,50,43,50,43,25,32,25,27,0,12,246,88,143,66,104,56,39,27,103,50,196,81,161,75,151,73,10,11,35,26,176,80,105,61,84,55,21,22,71,46,61,42,7,9,7,9,0,12,54,41,102,40,16,13,5,8,11,11,86,39
450399601002,318,79,94,49,16,19,10,15,0,12,10,15,0,12,10,15,6,11,10,15,10,15,0,12,10,15,10,15,0,12,0,12,68,42,61,42,0,12,61,42,48,36,13,19,7,10,224,67,150,56,0,12,150,56,138,57,12,19,74,39,224,61,61,33,13,14,13,14,13,14,0,12,0,12,0,12,13,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,48,30,7,13,7,13,0,12,7,13,0,12,41,31,41,31,41,31,0,12,0,12,163,48,89,36,37,27,37,27,9,12,9,12,0,12,28,24,0,12,0,12,0,12,0,12,0,12,52,30,30,28,30,28,0,12,22,14,74,39,0,12,0,12,0,12,0,12,0,12,74,39,17,16,17,16,0,12,57,38,244,123,40,41,12,21,0,12,12,21,0,12,0,12,28,32,0,12,0,12,0,12,28,32,28,32,0,12,204,105,20,20,11,19,9,15,0,12,0,12,184,101,20,33,20,33,0,12,164,106,164,106,0,12,224,61,61,33,13,14,0,12,13,14,0,12,0,12,0,12,0,12,0,12,0,12,48,30,7,13,7,13,0,12,0,12,0,12,41,31,0,12,27,22,14,20,0,12,163,48,89,36,22,14,28,23,39,31,24,20,15,20,0,12,0,12,0,12,74,39,0,12,0,12,0,12,0,12,0,12,74,39,6,10,45,36,23,19,0,12,562,134,227,84,184,75,175,72,166,68,2,4,0,12,0,12,0,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,9,14,0,12,0,12,0,12,0,12,0,12,43,32,335,83,228,76,177,56,128,47,5,7,11,14,0,12,28,26,5,8,38,33,32,32,0,12,0,12,0,12,6,12,0,12,13,13,4,6,0,12,0,12,0,12,0,12,9,12,107,45,505,119,97,59,42,33,11,14,0,12,11,14,4,6,7,13,31,26,55,49,43,35,0,12,43,35,30,28,13,19,12,18,408,121,34,28,21,19,0,12,21,19,21,19,0,12,13,16,374,111,313,90,0,12,313,90,291,88,22,19,61,31,730,152,448,118,448,118,406,112,42,28,0,12,282,66,168,55,62,21,14,13,3,6,3,6,0,12,0,12,0,12,0,12,0,12,6,9,0,12,0,12,0,12,6,9,0,12,0,12,5,8,0,12,0,12,5,8,0,12,0,12,0,12,48,22,106,51,18,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,19,10,16,0,12,0,12,0,12,0,12,8,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,88,46,730,152,57,35,36,33,27,31,9,12,21,20,55,38,45,38,29,32,16,19,10,18,188,72,153,67,118,50,35,31,35,27,115,53,83,42,68,40,15,14,32,23,147,67,95,49,52,31,43,37,52,30,79,28,17,15,3,6,14,14,62,28,89,52,15,17,0,12,15,17,74,45
450399602001,404,156,57,58,29,46,29,46,0,12,29,46,29,46,0,12,0,12,13,25,0,12,0,12,0,12,0,12,0,12,13,25,15,23,15,23,0,12,15,23,15,23,0,12,0,12,347,137,110,77,0,12,110,77,110,77,0,12,237,128,262,85,84,69,53,56,53,56,53,56,39,51,39,51,0,12,14,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,44,27,41,27,41,27,41,0,12,0,12,4,11,4,11,4,11,0,12,0,12,178,71,152,66,102,55,102,55,31,37,31,37,0,12,71,59,0,12,0,12,0,12,0,12,0,12,50,40,0,12,0,12,0,12,50,40,26,32,8,12,0,12,0,12,0,12,8,12,18,29,0,12,0,12,0,12,18,29,150,129,60,71,60,71,36,58,24,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,90,95,42,53,29,47,13,23,0,12,0,12,48,71,42,69,42,69,0,12,6,17,6,17,0,12,262,85,84,69,53,56,0,12,14,24,39,51,39,51,0,12,0,12,0,12,0,12,31,44,27,41,0,12,27,41,0,12,0,12,4,11,0,12,4,11,0,12,0,12,178,71,152,66,36,40,66,59,50,45,31,37,19,29,0,12,0,12,0,12,26,32,8,12,0,12,8,12,0,12,0,12,18,29,0,12,18,29,0,12,0,12,756,224,306,122,263,123,250,123,250,123,0,12,0,12,0,12,0,12,0,12,13,23,0,12,0,12,0,12,0,12,0,12,13,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,43,60,450,169,161,95,154,94,154,94,0,12,0,12,0,12,0,12,0,12,7,10,0,12,0,12,7,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,289,138,710,214,117,85,26,41,0,12,0,12,0,12,0,12,0,12,26,41,91,89,14,27,0,12,14,27,14,27,0,12,77,78,593,228,99,94,15,18,0,12,15,18,15,18,0,12,84,92,494,203,388,154,0,12,388,154,388,154,0,12,106,72,878,233,417,148,417,148,417,148,0,12,0,12,461,159,122,91,51,36,7,10,7,10,7,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,36,71,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,71,61,878,233,46,53,0,12,0,12,0,12,46,53,144,113,45,66,45,66,0,12,99,89,104,83,91,71,91,71,0,12,13,25,362,146,252,120,239,115,13,23,110,75,100,85,36,34,29,34,7,10,64,66,56,59,0,12,0,12,0,12,56,59,66,49,7,10,7,10,0,12,59,46
450399602002,370,137,101,80,54,72,54,72,0,12,54,72,54,72,0,12,0,12,16,26,0,12,0,12,0,12,0,12,0,12,16,26,31,27,31,27,0,12,31,27,31,27,0,12,0,12,269,118,133,90,0,12,133,90,133,90,0,12,136,71,385,95,93,64,22,25,22,25,22,25,22,25,22,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,71,65,11,19,0,12,0,12,0,12,11,19,60,68,44,64,44,64,0,12,16,26,292,89,228,79,110,65,110,65,51,44,51,44,0,12,59,48,0,12,0,12,0,12,0,12,0,12,118,48,26,27,26,27,0,12,92,42,64,44,34,33,24,28,24,28,0,12,10,17,30,29,11,15,11,15,0,12,19,31,201,151,134,130,0,12,0,12,0,12,0,12,0,12,134,130,0,12,0,12,0,12,134,130,94,110,40,64,67,49,26,29,26,29,0,12,0,12,0,12,41,43,11,18,0,12,11,18,30,40,6,14,24,37,385,95,93,64,22,25,0,12,0,12,6,11,6,11,0,12,16,22,16,22,0,12,71,65,11,19,0,12,0,12,11,19,0,12,60,68,16,26,44,64,0,12,0,12,292,89,228,79,79,41,66,44,83,58,70,54,13,19,0,12,0,12,0,12,64,44,34,33,7,11,17,28,10,15,0,12,30,29,19,31,8,14,3,7,0,12,840,209,435,125,257,109,215,99,215,99,0,12,0,12,0,12,0,12,0,12,31,46,0,12,0,12,0,12,0,12,0,12,31,46,11,18,0,12,0,12,0,12,11,18,0,12,0,12,178,85,405,138,266,115,201,93,169,94,3,7,16,21,13,19,0,12,0,12,30,43,4,8,0,12,0,12,0,12,0,12,26,42,35,50,35,50,0,12,0,12,0,12,0,12,0,12,139,75,778,198,198,120,45,39,0,12,0,12,0,12,0,12,0,12,45,39,153,112,5,9,0,12,5,9,0,12,5,9,148,111,580,175,61,54,30,35,0,12,30,35,30,35,0,12,31,27,519,164,403,148,0,12,403,148,403,148,0,12,116,73,1086,222,517,172,517,172,496,161,21,26,0,12,569,166,246,96,143,58,12,15,2,6,2,6,0,12,0,12,0,12,0,12,0,12,10,13,5,8,0,12,0,12,5,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,131,59,103,51,5,10,5,10,5,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,98,51,1086,222,62,73,46,52,0,12,46,52,16,24,138,92,122,82,65,73,57,65,16,28,225,117,90,73,70,64,20,24,135,107,248,105,191,100,187,99,4,8,57,42,167,75,74,45,62,47,12,17,93,52,83,49,17,19,7,12,10,13,66,44,163,77,0,12,0,12,0,12,163,77
450399602003,366,127,112,59,40,44,17,28,0,12,17,28,17,28,0,12,23,33,27,31,27,31,0,12,27,31,27,31,0,12,0,12,45,42,22,25,0,12,22,25,22,25,0,12,23,37,254,103,150,75,0,12,150,75,127,73,23,26,104,62,375,106,92,60,82,54,82,54,82,54,45,42,45,42,0,12,37,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,19,0,12,0,12,0,12,0,12,0,12,10,19,10,19,10,19,0,12,0,12,283,87,231,92,127,72,127,72,72,54,62,53,10,17,55,45,0,12,0,12,0,12,0,12,0,12,104,75,59,68,59,68,0,12,45,28,52,35,22,26,15,23,0,12,15,23,7,13,30,25,19,22,19,22,0,12,11,14,200,104,98,81,67,76,22,35,45,65,0,12,0,12,31,39,0,12,0,12,0,12,31,39,31,39,0,12,102,64,64,56,42,47,22,33,0,12,0,12,38,36,8,13,0,12,8,13,30,32,30,32,0,12,381,104,92,60,82,54,0,12,37,40,45,42,45,42,0,12,0,12,0,12,0,12,10,19,0,12,0,12,0,12,0,12,0,12,10,19,0,12,10,19,0,12,0,12,289,85,237,90,37,23,109,83,63,43,50,38,13,21,28,43,28,43,0,12,52,35,22,26,0,12,15,23,0,12,7,13,30,25,11,14,9,16,10,16,0,12,1062,271,674,180,406,171,367,162,311,119,39,62,13,18,0,12,4,10,0,12,39,36,6,17,0,12,0,12,0,12,7,16,26,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,268,132,388,139,217,92,160,75,136,72,0,12,0,12,24,37,0,12,0,12,57,71,57,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,171,100,943,254,171,114,40,43,0,12,0,12,0,12,0,12,0,12,40,43,131,101,46,43,0,12,46,43,18,30,28,33,85,80,772,272,164,157,41,50,0,12,41,50,41,50,0,12,123,135,608,224,500,202,0,12,500,202,490,202,10,17,108,71,1289,293,635,206,635,206,590,212,45,39,0,12,654,208,227,83,109,56,20,19,4,9,4,9,0,12,0,12,0,12,0,12,0,12,16,17,16,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,89,57,118,51,30,25,13,18,13,18,0,12,0,12,0,12,0,12,0,12,17,17,8,12,0,12,0,12,0,12,9,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,88,45,1289,293,61,61,7,12,0,12,7,12,54,60,17,34,0,12,0,12,0,12,17,34,544,185,340,143,259,101,81,74,204,144,162,95,70,54,53,44,17,31,92,75,278,101,206,86,135,85,71,73,72,47,94,60,36,36,17,24,19,28,58,55,133,65,14,21,0,12,14,21,119,61
450399603001,304,105,18,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,30,18,30,0,12,18,30,18,30,0,12,0,12,286,102,271,98,0,12,271,98,257,99,14,24,15,23,410,99,31,37,18,30,18,30,18,30,18,30,18,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,13,20,13,20,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,379,103,368,102,211,88,211,88,194,85,180,84,14,24,17,26,0,12,0,12,0,12,0,12,0,12,157,59,28,36,28,36,0,12,129,53,11,18,11,18,0,12,0,12,0,12,11,18,0,12,0,12,0,12,0,12,0,12,44,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,49,15,25,15,25,0,12,0,12,0,12,29,43,29,43,29,43,0,12,0,12,0,12,0,12,410,99,31,37,18,30,0,12,0,12,0,12,0,12,0,12,18,30,18,30,0,12,13,20,13,20,0,12,0,12,13,20,0,12,0,12,0,12,0,12,0,12,0,12,379,103,368,102,129,53,45,44,180,84,180,84,0,12,14,24,14,24,0,12,11,18,11,18,0,12,11,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,602,198,283,118,258,115,222,89,193,86,18,27,0,12,0,12,11,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,58,0,12,0,12,0,12,36,58,0,12,0,12,25,29,319,114,304,111,255,99,255,99,0,12,0,12,0,12,0,12,0,12,49,45,0,12,20,30,0,12,15,25,14,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,23,587,191,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,587,191,27,29,14,24,0,12,14,24,0,12,14,24,13,19,560,186,533,182,0,12,533,182,533,182,0,12,27,30,1017,223,628,206,628,206,614,200,14,24,0,12,389,108,415,125,215,70,30,34,30,34,30,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,185,63,200,74,51,52,15,24,15,24,0,12,0,12,0,12,0,12,0,12,11,20,11,20,0,12,0,12,0,12,0,12,0,12,25,41,0,12,0,12,0,12,0,12,25,41,0,12,149,62,1017,223,15,25,15,25,0,12,15,25,0,12,36,58,36,58,0,12,36,58,0,12,94,70,94,70,80,70,14,24,0,12,207,110,207,110,187,104,20,30,0,12,250,96,210,94,181,94,29,32,40,36,204,97,29,34,18,28,11,20,175,89,211,103,52,59,27,42,25,41,159,91
450399603002,296,150,89,80,6,8,5,8,0,12,5,8,5,8,0,12,1,2,0,12,0,12,0,12,0,12,0,12,0,12,0,12,83,78,2,4,0,12,2,4,2,4,0,12,81,78,207,106,137,103,0,12,137,103,137,103,0,12,70,58,175,98,86,68,59,51,59,51,59,51,10,14,10,14,0,12,49,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,41,27,41,27,41,1,3,26,41,0,12,0,12,0,12,0,12,0,12,0,12,89,60,56,37,15,15,15,15,12,13,12,13,0,12,3,5,0,12,0,12,0,12,0,12,0,12,41,38,16,24,16,24,0,12,25,32,33,42,0,12,0,12,0,12,0,12,0,12,33,42,0,12,0,12,0,12,33,42,186,122,12,17,12,17,10,17,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,174,118,102,92,2,5,100,92,0,12,0,12,72,73,40,56,40,56,0,12,32,55,0,12,32,55,175,98,86,68,59,51,0,12,37,47,8,13,8,13,0,12,14,21,14,21,0,12,27,41,27,41,0,12,27,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,89,60,56,37,25,32,19,25,12,13,12,13,0,12,0,12,0,12,0,12,33,42,0,12,0,12,0,12,0,12,0,12,33,42,0,12,16,26,17,34,0,12,553,259,223,150,166,111,106,85,68,43,38,71,0,12,0,12,0,12,0,12,27,41,1,2,0,12,0,12,0,12,26,41,0,12,33,55,0,12,0,12,0,12,0,12,0,12,33,55,57,60,330,159,184,119,113,89,106,88,7,13,0,12,0,12,0,12,0,12,71,89,26,44,0,12,34,57,0,12,0,12,11,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,146,98,524,251,199,137,39,36,15,24,0,12,15,24,0,12,15,24,24,27,160,118,86,99,0,12,86,99,60,87,26,41,74,111,325,214,63,49,15,21,0,12,15,21,15,21,0,12,48,45,262,207,176,137,0,12,176,137,176,137,0,12,86,79,704,281,336,175,336,175,295,166,41,48,0,12,368,179,151,88,55,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,55,35,96,77,15,21,12,21,12,21,0,12,0,12,0,12,0,12,0,12,3,4,3,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,81,71,704,281,29,45,29,45,0,12,29,45,0,12,31,57,31,57,0,12,31,57,0,12,243,177,167,127,102,96,65,78,76,76,59,50,38,44,27,27,11,20,21,25,191,153,85,65,45,31,40,57,106,98,142,86,15,21,12,21,3,4,127,80,9,10,0,12,0,12,0,12,9,10
