census_block_group,B08007e1,B08007m1,B08007e2,B08007m2,B08007e3,B08007m3,B08007e4,B08007m4,B08007e5,B08007m5,B08007e6,B08007m6,B08007e7,B08007m7,B08007e8,B08007m8,B08007e9,B08007m9,B08007e10,B08007m10,B08007e11,B08007m11,B08007e12,B08007m12,B08007e13,B08007m13,B08007e14,B08007m14,B08007e15,B08007m15,B08008e1,B08008m1,B08008e2,B08008m2,B08008e3,B08008m3,B08008e4,B08008m4,B08008e5,B08008m5,B08008e6,B08008m6,B08008e7,B08008m7,B08008e8,B08008m8,B08008e9,B08008m9,B08008e10,B08008m10,B08008e11,B08008m11,B08008e12,B08008m12,B08008e13,B08008m13,B08008e14,B08008m14,B08008e15,B08008m15,B08009e1,B08009m1,B08009e2,B08009m2,B08009e3,B08009m3,B08009e4,B08009m4,B08009e5,B08009m5,B08009e6,B08009m6,B08009e7,B08009m7,B08009e8,B08009m8,B08009e9,B08009m9,B08009e10,B08009m10,B08009e11,B08009m11,B08009e12,B08009m12,B08009e13,B08009m13,B08009e14,B08009m14,B08009e15,B08009m15,B08016e1,B08016m1,B08016e2,B08016m2,B08016e3,B08016m3,B08016e4,B08016m4,B08016e5,B08016m5,B08016e6,B08016m6,B08016e7,B08016m7,B08016e8,B08016m8,B08016e9,B08016m9,B08016e10,B08016m10,B08016e11,B08016m11,B08016e12,B08016m12,B08016e13,B08016m13,B08016e14,B08016m14,B08016e15,B08016m15,B08016e16,B08016m16,B08016e17,B08016m17,B08016e18,B08016m18,B08016e19,B08016m19,B08016e20,B08016m20,B08016e21,B08016m21,B08016e22,B08016m22,B08016e23,B08016m23,B08017e1,B08017m1,B08017e2,B08017m2,B08017e3,B08017m3,B08017e4,B08017m4,B08017e5,B08017m5,B08017e6,B08017m6,B08017e7,B08017m7,B08017e8,B08017m8,B08017e9,B08017m9,B08017e10,B08017m10,B08017e11,B08017m11,B08017e12,B08017m12,B08017e13,B08017m13,B08017e14,B08017m14,B08017e15,B08017m15,B08017e16,B08017m16,B08017e17,B08017m17,B08017e18,B08017m18,B08017e19,B08017m19,B08017e20,B08017m20,B08017e21,B08017m21,B08017e22,B08017m22,B08017e23,B08017m23,B08018e1,B08018m1,B08018e2,B08018m2,B08018e3,B08018m3,B08018e4,B08018m4,B08018e5,B08018m5,B08018e6,B08018m6,B08018e7,B08018m7,B08018e8,B08018m8,B08134e1,B08134m1,B08134e2,B08134m2,B08134e3,B08134m3,B08134e4,B08134m4,B08134e5,B08134m5,B08134e6,B08134m6,B08134e7,B08134m7,B08134e8,B08134m8,B08134e9,B08134m9,B08134e10,B08134m10,B08134e11,B08134m11,B08134e12,B08134m12,B08134e13,B08134m13,B08134e14,B08134m14,B08134e15,B08134m15,B08134e16,B08134m16,B08134e17,B08134m17,B08134e18,B08134m18,B08134e19,B08134m19,B08134e20,B08134m20,B08134e21,B08134m21,B08134e22,B08134m22,B08134e23,B08134m23,B08134e24,B08134m24,B08134e25,B08134m25,B08134e26,B08134m26,B08134e27,B08134m27,B08134e28,B08134m28,B08134e29,B08134m29,B08134e30,B08134m30,B08134e31,B08134m31,B08134e32,B08134m32,B08134e33,B08134m33,B08134e34,B08134m34,B08134e35,B08134m35,B08134e36,B08134m36,B08134e37,B08134m37,B08134e38,B08134m38,B08134e39,B08134m39,B08134e40,B08134m40,B08134e41,B08134m41,B08134e42,B08134m42,B08134e43,B08134m43,B08134e44,B08134m44,B08134e45,B08134m45,B08134e46,B08134m46,B08134e47,B08134m47,B08134e48,B08134m48,B08134e49,B08134m49,B08134e50,B08134m50,B08134e51,B08134m51,B08134e52,B08134m52,B08134e53,B08134m53,B08134e54,B08134m54,B08134e55,B08134m55,B08134e56,B08134m56,B08134e57,B08134m57,B08134e58,B08134m58,B08134e59,B08134m59,B08134e60,B08134m60,B08134e61,B08134m61,B08134e62,B08134m62,B08134e63,B08134m63,B08134e64,B08134m64,B08134e65,B08134m65,B08134e66,B08134m66,B08134e67,B08134m67,B08134e68,B08134m68,B08134e69,B08134m69,B08134e70,B08134m70,B08134e71,B08134m71,B08134e72,B08134m72,B08134e73,B08134m73,B08134e74,B08134m74,B08134e75,B08134m75,B08134e76,B08134m76,B08134e77,B08134m77,B08134e78,B08134m78,B08134e79,B08134m79,B08134e80,B08134m80,B08134e81,B08134m81,B08134e82,B08134m82,B08134e83,B08134m83,B08134e84,B08134m84,B08134e85,B08134m85,B08134e86,B08134m86,B08134e87,B08134m87,B08134e88,B08134m88,B08134e89,B08134m89,B08134e90,B08134m90,B08134e91,B08134m91,B08134e92,B08134m92,B08134e93,B08134m93,B08134e94,B08134m94,B08134e95,B08134m95,B08134e96,B08134m96,B08134e97,B08134m97,B08134e98,B08134m98,B08134e99,B08134m99,B08134e100,B08134m100,B08134e101,B08134m101,B08134e102,B08134m102,B08134e103,B08134m103,B08134e104,B08134m104,B08134e105,B08134m105,B08134e106,B08134m106,B08134e107,B08134m107,B08134e108,B08134m108,B08134e109,B08134m109,B08134e110,B08134m110,B08134e111,B08134m111,B08134e112,B08134m112,B08134e113,B08134m113,B08134e114,B08134m114,B08134e115,B08134m115,B08134e116,B08134m116,B08134e117,B08134m117,B08134e118,B08134m118,B08134e119,B08134m119,B08134e120,B08134m120,B08135e1,B08135m1,B08135e2,B08135m2,B08135e3,B08135m3,B08135e4,B08135m4,B08135e5,B08135m5,B08135e6,B08135m6,B08135e7,B08135m7,B08135e8,B08135m8,B08135e9,B08135m9,B08135e10,B08135m10,B08136e1,B08136m1,B08136e2,B08136m2,B08136e3,B08136m3,B08136e4,B08136m4,B08136e5,B08136m5,B08136e6,B08136m6,B08136e7,B08136m7,B08136e8,B08136m8,B08136e9,B08136m9,B08136e10,B08136m10,B08136e11,B08136m11,B08136e12,B08136m12,B08301e1,B08301m1,B08301e2,B08301m2,B08301e3,B08301m3,B08301e4,B08301m4,B08301e5,B08301m5,B08301e6,B08301m6,B08301e7,B08301m7,B08301e8,B08301m8,B08301e9,B08301m9,B08301e10,B08301m10,B08301e11,B08301m11,B08301e12,B08301m12,B08301e13,B08301m13,B08301e14,B08301m14,B08301e15,B08301m15,B08301e16,B08301m16,B08301e17,B08301m17,B08301e18,B08301m18,B08301e19,B08301m19,B08301e20,B08301m20,B08301e21,B08301m21,B08302e1,B08302m1,B08302e2,B08302m2,B08302e3,B08302m3,B08302e4,B08302m4,B08302e5,B08302m5,B08302e6,B08302m6,B08302e7,B08302m7,B08302e8,B08302m8,B08302e9,B08302m9,B08302e10,B08302m10,B08302e11,B08302m11,B08302e12,B08302m12,B08302e13,B08302m13,B08302e14,B08302m14,B08302e15,B08302m15,B08303e1,B08303m1,B08303e2,B08303m2,B08303e3,B08303m3,B08303e4,B08303m4,B08303e5,B08303m5,B08303e6,B08303m6,B08303e7,B08303m7,B08303e8,B08303m8,B08303e9,B08303m9,B08303e10,B08303m10,B08303e11,B08303m11,B08303e12,B08303m12,B08303e13,B08303m13
450399601001,459,130,459,130,132,64,327,100,0,12,215,73,215,73,92,53,123,53,0,12,244,80,244,80,40,30,204,69,0,12,459,130,0,12,0,12,0,12,459,130,215,73,0,12,0,12,0,12,215,73,244,80,0,12,0,12,0,12,244,80,459,130,0,12,0,12,0,12,459,130,215,73,0,12,0,12,0,12,215,73,244,80,0,12,0,12,0,12,244,80,459,130,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,459,130,256,88,37,33,219,86,73,45,8,12,65,43,130,59,97,51,33,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,459,130,15,15,0,12,1,2,142,66,31,28,105,46,38,36,104,43,23,19,457,130,14,15,0,12,1,2,141,66,31,28,105,46,38,36,104,43,23,19,391,110,14,15,0,12,0,12,141,66,31,28,73,34,21,28,88,38,23,19,66,44,0,12,0,12,1,2,0,12,0,12,32,26,17,24,16,20,0,12,65,44,0,12,0,12,0,12,0,12,0,12,32,26,17,24,16,20,0,12,1,2,0,12,0,12,1,2,0,12,0,12,0,12,0,12,0,12,0,12,2,3,1,2,0,12,0,12,1,2,0,12,0,12,0,12,0,12,0,12,2,3,1,2,0,12,0,12,1,2,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,130,457,130,391,110,66,44,65,44,0,12,0,12,0,12,1,2,2,3,2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,459,130,0,12,112,63,31,30,68,37,91,46,78,49,22,19,6,7,0,12,15,17,0,12,0,12,4,6,32,25,459,130,10,13,5,7,0,12,1,2,142,66,31,28,105,46,17,24,21,28,104,43,20,19,3,5
450399601002,400,112,400,112,179,61,221,83,0,12,191,72,191,72,94,50,97,45,0,12,209,71,209,71,85,37,124,55,0,12,400,112,37,24,8,12,29,28,363,107,191,72,27,16,7,12,20,20,164,68,209,71,10,13,1,2,9,12,199,69,400,112,0,12,0,12,0,12,400,112,191,72,0,12,0,12,0,12,191,72,209,71,0,12,0,12,0,12,209,71,400,112,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,400,112,343,103,50,34,293,98,11,12,0,12,11,12,46,39,19,29,27,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,395,112,39,30,50,31,45,33,12,14,6,9,96,50,29,27,84,47,34,28,385,114,29,22,50,31,45,33,12,14,6,9,96,50,29,27,84,47,34,28,369,113,29,22,50,31,40,32,12,14,6,9,96,50,27,27,75,46,34,28,16,15,0,12,0,12,5,8,0,12,0,12,0,12,2,4,9,12,0,12,16,15,0,12,0,12,5,8,0,12,0,12,0,12,2,4,9,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,112,385,114,369,113,16,15,16,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,0,12,5,7,395,112,8,13,0,12,91,41,30,25,81,44,28,24,17,26,33,31,3,6,41,29,14,17,3,6,4,7,42,36,395,112,6,9,33,28,50,31,45,33,12,14,6,9,96,50,19,27,10,11,84,47,34,28,0,12
450399602001,417,148,417,148,181,124,236,133,0,12,263,123,263,123,165,119,98,74,0,12,154,94,154,94,16,23,138,90,0,12,417,148,0,12,0,12,0,12,417,148,263,123,0,12,0,12,0,12,263,123,154,94,0,12,0,12,0,12,154,94,417,148,0,12,0,12,0,12,417,148,263,123,0,12,0,12,0,12,263,123,154,94,0,12,0,12,0,12,154,94,417,148,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,417,148,327,131,53,46,274,124,90,99,0,12,90,99,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,390,149,19,29,4,11,68,72,86,77,0,12,25,34,50,43,124,71,14,24,371,147,0,12,4,11,68,72,86,77,0,12,25,34,50,43,124,71,14,24,339,145,0,12,0,12,68,72,73,73,0,12,25,34,35,38,124,71,14,24,32,36,0,12,4,11,0,12,13,23,0,12,0,12,15,24,0,12,0,12,28,34,0,12,0,12,0,12,13,23,0,12,0,12,15,24,0,12,0,12,4,11,0,12,4,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,29,19,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417,148,371,147,339,145,32,36,28,34,4,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,29,0,12,27,41,390,149,0,12,33,39,44,54,107,118,84,76,23,38,0,12,56,60,13,23,14,27,0,12,0,12,0,12,16,25,390,149,19,29,0,12,4,11,68,72,86,77,0,12,25,34,36,40,14,27,124,71,0,12,14,24
450399602002,496,161,440,144,46,28,394,144,56,49,238,97,195,92,30,23,165,93,43,41,258,115,245,114,16,19,229,112,13,17,496,161,0,12,0,12,0,12,496,161,238,97,0,12,0,12,0,12,238,97,258,115,0,12,0,12,0,12,258,115,496,161,0,12,0,12,0,12,496,161,238,97,0,12,0,12,0,12,238,97,258,115,0,12,0,12,0,12,258,115,496,161,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,496,161,164,102,28,36,136,85,332,158,84,55,248,121,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,496,161,29,34,32,30,23,24,30,36,27,46,77,67,66,73,147,85,65,49,491,160,24,32,32,30,23,24,30,36,27,46,77,67,66,73,147,85,65,49,476,156,24,32,32,30,23,24,30,36,27,46,77,67,66,73,147,85,50,42,15,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,9,5,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496,161,491,160,476,156,15,27,0,12,0,12,0,12,15,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,9,0,12,0,12,496,161,40,38,0,12,8,12,60,52,14,23,87,52,88,76,45,41,13,19,34,40,0,12,5,9,51,51,51,69,496,161,19,31,10,13,32,30,23,24,30,36,27,46,77,67,50,54,16,22,147,85,57,47,8,13
450399602003,572,211,542,208,244,103,298,137,30,39,358,167,328,163,167,93,161,98,30,39,214,92,214,92,77,42,137,84,0,12,572,211,9,14,0,12,9,14,563,210,358,167,4,7,0,12,4,7,354,167,214,92,5,8,0,12,5,8,209,91,572,211,0,12,0,12,0,12,572,211,358,167,0,12,0,12,0,12,358,167,214,92,0,12,0,12,0,12,214,92,572,211,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,572,211,426,170,100,71,326,130,98,66,8,14,90,67,26,35,9,17,17,22,22,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,545,192,15,21,62,47,69,64,47,43,41,41,91,67,43,45,64,66,113,106,545,192,15,21,62,47,69,64,47,43,41,41,91,67,43,45,64,66,113,106,528,187,15,21,62,47,69,64,47,43,41,41,91,67,43,45,56,68,104,102,17,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,16,9,17,17,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,16,9,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19805,9570,95,147,630,478,1035,957,940,856,1025,1013,2730,2016,1650,1726,2880,2975,8820,8958,,,,,,,,,,,,,,,,,,,,,,,,,572,211,545,192,528,187,17,32,17,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,42,545,192,9,16,41,50,27,34,116,117,51,49,137,98,23,30,10,15,36,32,19,20,0,12,0,12,20,34,56,48,545,192,0,12,15,21,62,47,69,64,47,43,41,41,91,67,14,27,29,36,64,66,45,44,68,93
450399603001,614,200,470,172,103,80,367,141,144,82,288,121,234,112,54,66,180,87,54,36,326,115,236,104,49,54,187,92,90,58,614,200,0,12,0,12,0,12,614,200,288,121,0,12,0,12,0,12,288,121,326,115,0,12,0,12,0,12,326,115,614,200,0,12,0,12,0,12,614,200,288,121,0,12,0,12,0,12,288,121,326,115,0,12,0,12,0,12,326,115,614,200,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,614,200,335,150,132,82,203,104,246,113,202,96,44,41,33,44,33,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,558,183,0,12,95,82,0,12,54,55,49,45,61,55,46,44,126,76,127,80,558,183,0,12,95,82,0,12,54,55,49,45,61,55,46,44,126,76,127,80,525,176,0,12,95,82,0,12,54,55,49,45,61,55,46,44,93,58,127,80,33,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21515,6848,,,950,818,,,1080,1099,1225,1126,1880,1684,1840,1779,5975,3638,8565,5370,,,,,,,,,,,,,,,,,,,,,,,,,614,200,558,183,525,176,33,54,0,12,33,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,56,56,558,183,0,12,12,21,34,40,82,64,103,89,159,72,24,27,47,49,41,35,20,30,0,12,0,12,0,12,36,58,558,183,0,12,0,12,95,82,0,12,54,55,49,45,61,55,0,12,46,44,126,76,112,79,15,24
450399603002,287,166,287,166,136,110,151,93,0,12,106,85,106,85,3,5,103,85,0,12,181,111,181,111,133,110,48,32,0,12,287,166,49,32,2,4,47,33,238,165,106,85,31,24,1,3,30,24,75,83,181,111,18,14,1,2,17,15,163,111,287,166,0,12,0,12,0,12,287,166,106,85,0,12,0,12,0,12,106,85,181,111,0,12,0,12,0,12,181,111,287,166,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,287,166,287,166,55,37,232,164,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,261,157,2,5,0,12,14,21,49,44,23,32,99,91,36,57,0,12,38,71,261,157,2,5,0,12,14,21,49,44,23,32,99,91,36,57,0,12,38,71,261,157,2,5,0,12,14,21,49,44,23,32,99,91,36,57,0,12,38,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,,,,,,,,,,,,,,,,,,,,,13765,16565,13765,16565,13765,16565,,,,,,,,,,,,,,,,,,,287,166,261,157,261,157,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,44,261,157,0,12,34,56,60,87,13,21,40,40,21,26,8,8,8,15,0,12,0,12,3,5,0,12,38,71,36,37,261,157,2,5,0,12,0,12,14,21,49,44,23,32,99,91,3,5,33,56,0,12,0,12,38,71
450399603003,483,175,483,175,128,86,355,171,0,12,289,142,289,142,60,43,229,134,0,12,194,111,194,111,68,78,126,78,0,12,483,175,0,12,0,12,0,12,483,175,289,142,0,12,0,12,0,12,289,142,194,111,0,12,0,12,0,12,194,111,483,175,0,12,0,12,0,12,483,175,289,142,0,12,0,12,0,12,289,142,194,111,0,12,0,12,0,12,194,111,483,175,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,483,175,413,169,135,107,278,140,50,74,0,12,50,74,20,29,20,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,483,175,0,12,28,41,0,12,56,43,79,108,89,98,89,77,75,78,67,80,483,175,0,12,28,41,0,12,56,43,79,108,89,98,89,77,75,78,67,80,483,175,0,12,28,41,0,12,56,43,79,108,89,98,89,77,75,78,67,80,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,,,,,,,,,,,,,,,,,,,,,19975,10604,19975,10604,19975,10604,,,,,,,,,,,,,,,,,,,483,175,483,175,483,175,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,483,175,50,74,0,12,54,65,111,86,61,54,15,27,20,29,95,90,0,12,0,12,0,12,0,12,40,69,37,45,483,175,0,12,0,12,28,41,0,12,56,43,79,108,89,98,34,58,55,52,75,78,17,27,50,74
450399603004,713,225,700,231,122,94,578,205,13,20,491,174,490,174,70,76,420,163,1,4,222,94,210,96,52,47,158,87,12,19,713,225,140,75,20,22,120,65,573,218,491,174,70,52,7,7,63,50,421,173,222,94,70,38,13,22,57,31,152,89,713,225,0,12,0,12,0,12,713,225,491,174,0,12,0,12,0,12,491,174,222,94,0,12,0,12,0,12,222,94,713,225,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,713,225,690,231,130,83,560,209,23,25,13,20,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,712,225,28,31,121,124,73,50,49,43,63,53,227,137,32,34,107,119,12,16,710,226,26,31,121,124,73,50,49,43,63,53,227,137,32,34,107,119,12,16,641,204,26,31,96,119,73,50,48,43,63,53,184,110,32,34,107,119,12,16,69,84,0,12,25,38,0,12,1,3,0,12,43,72,0,12,0,12,0,12,26,39,0,12,25,38,0,12,1,3,0,12,0,12,0,12,0,12,0,12,43,72,0,12,0,12,0,12,0,12,0,12,43,72,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,3,2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18805,6708,155,213,1210,1242,1095,745,985,861,1575,1318,6810,4095,1170,1213,4815,5340,990,1400,,,,,,,,,,,,,,,,,,,,,,,,,713,225,710,226,641,204,69,84,26,39,43,72,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,3,0,12,1,3,712,225,36,37,60,68,17,30,37,43,28,26,76,78,107,81,126,128,38,36,4,6,23,35,2,3,20,21,138,116,712,225,6,6,22,31,121,124,73,50,49,43,63,53,227,137,22,29,10,16,107,119,3,6,9,15
